transaction_id,customer_id,amount,payment_method,customer_age_days,previous_transactions,previous_successes,historical_success_rate,attempt_number,is_first_purchase,failure_reason,recovery_probability,recovered
txn_004978,cust_002297,1001.41,netbanking,126,1,0,0.0,3,False,gateway_error,0.29,0
txn_004979,cust_002968,645.94,upi,773,3,2,0.6667,2,False,gateway_error,0.57,0
txn_004980,cust_000993,1572.56,upi,436,14,11,0.7857,2,False,bank_decline,0.5357,1
txn_004981,cust_001759,2057.66,wallet,258,16,14,0.875,4,False,bank_decline,0.4025,0
txn_004982,cust_000865,6216.47,card,1406,1,1,1.0,3,False,network_error,0.62,1
txn_004983,cust_001378,1162.86,card,41,24,16,0.6667,1,False,network_error,0.68,1
txn_004984,cust_002430,396.45,wallet,772,26,18,0.6923,1,False,gateway_error,0.6577,1
txn_004985,cust_000143,1644.23,upi,725,21,17,0.8095,3,False,bank_decline,0.4629,0
txn_004986,cust_000493,520.28,upi,76,3,2,0.6667,3,False,bank_decline,0.42,0
txn_004987,cust_001673,791.55,netbanking,281,0,0,0.0,3,True,bank_decline,0.17,0
txn_004988,cust_002718,1840.46,netbanking,756,12,8,0.6667,2,False,authentication_failed,0.32,0
txn_004989,cust_002710,404.21,netbanking,23,29,24,0.8276,3,False,bank_decline,0.4683,0
txn_004990,cust_002814,563.97,card,675,4,3,0.75,3,False,insufficient_balance,0.385,0
txn_004991,cust_000995,538.68,netbanking,1363,23,19,0.8261,4,False,gateway_error,0.4578,1
txn_004992,cust_002551,1786.21,upi,378,11,5,0.4545,1,False,network_error,0.6164,0
txn_004993,cust_003295,5454.33,card,260,21,20,0.9524,4,False,expired_card,0.1957,1
txn_004994,cust_000361,5977.69,upi,1134,9,8,0.8889,1,False,bank_decline,0.6467,0
txn_004995,cust_001210,849.33,card,243,3,3,1.0,1,False,insufficient_balance,0.62,1
txn_004996,cust_002364,352.95,card,162,8,6,0.75,3,False,insufficient_balance,0.385,1
txn_004997,cust_000823,1109.96,upi,829,1,1,1.0,4,False,gateway_error,0.51,0
txn_004998,cust_001087,1684.56,netbanking,629,26,21,0.8077,3,False,network_error,0.5623,0
txn_004999,cust_000677,190.66,wallet,331,5,3,0.6,4,False,authentication_failed,0.14,0
txn_005000,cust_002004,588.05,upi,994,2,1,0.5,2,False,gateway_error,0.52,0
txn_005001,cust_001455,744.69,wallet,1170,11,6,0.5455,4,False,insufficient_balance,0.2436,0
txn_005002,cust_000473,307.05,wallet,172,0,0,0.0,2,True,bank_decline,0.25,1
txn_005003,cust_000913,718.26,upi,1450,19,17,0.8947,3,False,authentication_failed,0.3084,0
txn_005004,cust_000193,974.11,wallet,535,1,0,0.0,2,False,expired_card,0.07,0
txn_005005,cust_002158,1088.06,wallet,227,24,21,0.875,1,False,bank_decline,0.6425,1
txn_005006,cust_002366,631.66,card,772,2,2,1.0,1,False,bank_decline,0.68,1
txn_005007,cust_001344,1037.9,netbanking,805,9,6,0.6667,2,False,network_error,0.6,1
txn_005008,cust_002669,687.02,wallet,767,11,9,0.8182,4,False,network_error,0.4855,0
txn_005009,cust_000174,610.29,upi,143,21,14,0.6667,3,False,insufficient_balance,0.36,0
txn_005010,cust_001101,696.68,wallet,1019,25,20,0.8,3,False,bank_decline,0.46,1
txn_005011,cust_002193,1752.62,card,1127,3,3,1.0,4,False,network_error,0.54,0
txn_005012,cust_002846,403.88,netbanking,624,6,5,0.8333,4,False,bank_decline,0.39,0
txn_005013,cust_000031,1233.3,upi,697,3,2,0.6667,3,False,bank_decline,0.42,0
txn_005014,cust_002560,2864.84,wallet,902,28,18,0.6429,3,False,network_error,0.5129,0
txn_005015,cust_000546,497.15,netbanking,956,17,14,0.8235,1,False,expired_card,0.3971,0
txn_005016,cust_003027,2838.07,card,801,8,6,0.75,2,False,gateway_error,0.595,1
txn_005017,cust_000343,5754.0,wallet,1263,27,18,0.6667,4,False,insufficient_balance,0.28,1
txn_005018,cust_000924,2172.61,card,338,7,7,1.0,1,False,authentication_failed,0.5,1
txn_005019,cust_001761,2293.86,netbanking,336,29,21,0.7241,1,False,gateway_error,0.6672,0
txn_005020,cust_000728,508.77,netbanking,485,21,19,0.9048,3,False,authentication_failed,0.3114,0
txn_005021,cust_003171,1588.25,card,239,11,8,0.7273,4,False,gateway_error,0.4282,0
txn_005022,cust_002968,1428.0,card,1453,6,5,0.8333,3,False,insufficient_balance,0.41,1
txn_005023,cust_002690,383.14,card,926,1,1,1.0,1,False,gateway_error,0.75,1
txn_005024,cust_000521,1870.06,wallet,1141,19,14,0.7368,4,False,authentication_failed,0.1811,0
txn_005025,cust_003308,1065.05,card,1316,27,22,0.8148,4,False,authentication_failed,0.2044,1
txn_005026,cust_001690,976.75,card,33,19,13,0.6842,4,False,gateway_error,0.4153,0
txn_005027,cust_002765,641.97,netbanking,312,15,12,0.8,3,False,bank_decline,0.46,1
txn_005028,cust_003229,1184.4,upi,1374,19,13,0.6842,4,False,gateway_error,0.4153,1
txn_005029,cust_001598,1347.48,card,324,19,14,0.7368,4,False,bank_decline,0.3611,0
txn_005030,cust_003140,206.21,upi,1419,2,2,1.0,3,False,network_error,0.62,1
txn_005031,cust_001781,584.93,card,997,7,6,0.8571,1,False,insufficient_balance,0.5771,1
txn_005032,cust_001431,3223.95,upi,19,21,15,0.7143,1,False,bank_decline,0.5943,1
txn_005033,cust_001415,1765.38,upi,1428,14,9,0.6429,1,False,authentication_failed,0.3929,0
txn_005034,cust_002200,963.33,wallet,872,17,14,0.8235,1,False,bank_decline,0.6271,1
txn_005035,cust_002276,100.0,card,871,21,13,0.619,2,False,bank_decline,0.4857,0
txn_005036,cust_000224,1365.68,wallet,101,1,0,0.0,4,False,gateway_error,0.21,0
txn_005037,cust_001173,4248.69,card,975,26,20,0.7692,2,False,authentication_failed,0.3508,1
txn_005038,cust_001918,321.43,card,195,15,10,0.6667,2,False,authentication_failed,0.32,1
txn_005039,cust_002246,1459.74,netbanking,672,17,11,0.6471,4,False,expired_card,0.1041,0
txn_005040,cust_000331,2434.85,card,818,19,15,0.7895,1,False,network_error,0.7168,1
txn_005041,cust_003151,1661.43,upi,753,22,19,0.8636,1,False,bank_decline,0.6391,1
txn_005042,cust_002119,1659.15,wallet,169,21,18,0.8571,4,False,bank_decline,0.3971,0
txn_005043,cust_002645,329.99,upi,1021,8,5,0.625,1,False,bank_decline,0.5675,1
txn_005044,cust_002521,1047.85,wallet,1409,24,17,0.7083,1,False,insufficient_balance,0.5325,1
txn_005045,cust_001861,1070.75,netbanking,879,6,4,0.6667,3,False,authentication_failed,0.24,1
txn_005046,cust_002483,693.36,upi,1173,6,6,1.0,1,False,bank_decline,0.68,1
txn_005047,cust_002243,1897.88,upi,727,7,4,0.5714,4,False,network_error,0.4114,0
txn_005048,cust_000837,390.57,upi,146,20,15,0.75,3,False,insufficient_balance,0.385,1
txn_005049,cust_002982,300.37,netbanking,551,12,8,0.6667,4,False,network_error,0.44,0
txn_005050,cust_001187,420.16,card,677,18,12,0.6667,1,False,gateway_error,0.65,0
txn_005051,cust_002370,352.63,netbanking,1354,7,4,0.5714,1,False,authentication_failed,0.3714,0
txn_005052,cust_001383,1508.41,upi,39,25,17,0.68,2,False,gateway_error,0.574,1
txn_005053,cust_002518,1809.08,wallet,365,13,9,0.6923,4,False,network_error,0.4477,0
txn_005054,cust_000254,456.98,wallet,1396,11,9,0.8182,4,False,insufficient_balance,0.3255,0
txn_005055,cust_002644,1155.83,card,1216,15,13,0.8667,4,False,insufficient_balance,0.34,1
txn_005056,cust_002588,205.22,netbanking,745,17,11,0.6471,1,False,network_error,0.6741,0
txn_005057,cust_002116,682.8,card,946,0,0,0.0,1,True,expired_card,0.1,0
txn_005058,cust_002661,1880.6,netbanking,1366,10,8,0.8,3,False,gateway_error,0.53,1
txn_005059,cust_000343,1461.43,upi,561,19,13,0.6842,2,False,bank_decline,0.5053,0
txn_005060,cust_001457,495.93,netbanking,1014,15,10,0.6667,2,False,insufficient_balance,0.44,0
txn_005061,cust_001400,325.53,wallet,455,28,20,0.7143,4,False,bank_decline,0.3543,0
txn_005062,cust_001331,1906.36,upi,1242,6,6,1.0,3,False,network_error,0.62,1
txn_005063,cust_002497,3055.18,upi,375,27,20,0.7407,1,False,insufficient_balance,0.5422,1
txn_005064,cust_002268,1020.45,upi,1267,22,16,0.7273,4,False,network_error,0.4582,1
txn_005065,cust_002851,262.92,wallet,1438,21,15,0.7143,2,False,network_error,0.6143,0
txn_005066,cust_002405,671.51,upi,1245,14,10,0.7143,4,False,expired_card,0.1243,0
txn_005067,cust_001881,734.54,wallet,234,12,10,0.8333,4,False,bank_decline,0.39,1
txn_005068,cust_000359,2349.91,upi,129,19,14,0.7368,1,False,insufficient_balance,0.5411,0
txn_005069,cust_000434,1258.14,wallet,1305,5,2,0.4,1,False,gateway_error,0.57,1
txn_005070,cust_001612,1385.23,netbanking,1313,19,13,0.6842,3,False,bank_decline,0.4253,1
txn_005071,cust_002077,326.27,card,1055,22,12,0.5455,2,False,bank_decline,0.4636,1
txn_005072,cust_002932,943.95,upi,1175,22,15,0.6818,4,False,network_error,0.4445,1
txn_005073,cust_001423,3723.67,upi,615,21,18,0.8571,3,False,insufficient_balance,0.4171,0
txn_005074,cust_000268,192.94,card,1291,1,0,0.0,3,False,gateway_error,0.29,0
txn_005075,cust_002296,3112.28,wallet,347,17,11,0.6471,2,False,bank_decline,0.4941,1
txn_005076,cust_001862,100.0,netbanking,696,12,11,0.9167,3,False,bank_decline,0.495,0
txn_005077,cust_003138,593.71,upi,1470,21,15,0.7143,3,False,gateway_error,0.5043,0
txn_005078,cust_002548,2827.68,wallet,1359,25,21,0.84,2,False,authentication_failed,0.372,0
txn_005079,cust_002222,460.31,upi,1064,0,0,0.0,3,True,gateway_error,0.24,0
txn_005080,cust_002332,537.03,upi,1350,15,13,0.8667,1,False,gateway_error,0.71,1
txn_005081,cust_002839,867.13,netbanking,1120,21,17,0.8095,4,False,network_error,0.4829,0
txn_005082,cust_001409,776.35,wallet,61,26,21,0.8077,2,False,authentication_failed,0.3623,1
txn_005083,cust_000021,2804.65,card,1120,19,12,0.6316,4,False,bank_decline,0.3295,0
txn_005084,cust_002153,437.77,netbanking,230,22,19,0.8636,3,False,insufficient_balance,0.4191,1
txn_005085,cust_001352,3538.92,netbanking,236,25,19,0.76,1,False,gateway_error,0.678,1
txn_005086,cust_002682,636.86,card,1497,18,15,0.8333,2,False,gateway_error,0.62,1
txn_005087,cust_001076,842.16,card,774,14,11,0.7857,1,False,expired_card,0.3857,1
txn_005088,cust_001348,1042.98,card,989,1,1,1.0,3,False,expired_card,0.29,1
txn_005089,cust_000924,1502.75,netbanking,1394,19,12,0.6316,3,False,network_error,0.5095,1
txn_005090,cust_001642,1168.37,card,1066,25,19,0.76,3,False,network_error,0.548,1
txn_005091,cust_000933,238.83,upi,1487,28,22,0.7857,1,False,authentication_failed,0.4357,1
txn_005092,cust_000683,790.45,wallet,936,26,22,0.8462,3,False,network_error,0.5738,0
txn_005093,cust_001616,1442.53,netbanking,441,4,4,1.0,2,False,gateway_error,0.67,0
txn_005094,cust_000172,2060.47,netbanking,151,18,13,0.7222,4,False,insufficient_balance,0.2967,0
txn_005095,cust_001490,3414.71,upi,539,10,7,0.7,4,False,gateway_error,0.42,0
txn_005096,cust_000277,474.87,card,200,23,15,0.6522,4,False,authentication_failed,0.1557,0
txn_005097,cust_000737,3800.5,card,521,18,14,0.7778,2,False,network_error,0.6333,1
txn_005098,cust_002624,420.76,wallet,576,24,22,0.9167,4,False,insufficient_balance,0.355,0
txn_005099,cust_000236,390.46,upi,805,2,2,1.0,2,False,expired_card,0.37,1
txn_005100,cust_003150,2071.07,wallet,130,0,0,0.0,4,True,bank_decline,0.09,0
txn_005101,cust_002875,694.27,card,852,26,23,0.8846,4,False,authentication_failed,0.2254,1
txn_005102,cust_000519,625.19,netbanking,1283,0,0,0.0,1,True,authentication_failed,0.15,0
txn_005103,cust_001718,565.25,card,1118,5,3,0.6,4,False,network_error,0.42,1
txn_005104,cust_000889,1020.83,netbanking,641,24,19,0.7917,4,False,gateway_error,0.4475,1
txn_005105,cust_003311,379.79,wallet,1425,14,10,0.7143,3,False,bank_decline,0.4343,0
txn_005106,cust_002251,924.81,wallet,220,8,7,0.875,4,False,authentication_failed,0.2225,1
txn_005107,cust_002993,4007.99,upi,1238,11,9,0.8182,1,False,bank_decline,0.6255,0
txn_005108,cust_003180,2801.42,card,1479,15,15,1.0,1,False,gateway_error,0.75,1
txn_005109,cust_000792,2490.17,netbanking,233,10,9,0.9,3,False,authentication_failed,0.31,1
txn_005110,cust_000855,2095.41,netbanking,111,15,13,0.8667,2,False,network_error,0.66,1
txn_005111,cust_002280,3268.79,netbanking,127,29,23,0.7931,3,False,gateway_error,0.5279,1
txn_005112,cust_001642,957.59,wallet,696,5,4,0.8,1,False,network_error,0.72,1
txn_005113,cust_002221,1993.6,upi,1075,3,2,0.6667,3,False,gateway_error,0.49,0
txn_005114,cust_001354,3456.42,upi,1264,3,3,1.0,1,False,expired_card,0.45,1
txn_005115,cust_002594,454.48,netbanking,119,3,3,1.0,1,False,network_error,0.78,1
txn_005116,cust_001027,2378.87,card,396,12,9,0.75,1,False,insufficient_balance,0.545,1
txn_005117,cust_002980,959.85,wallet,813,11,6,0.5455,3,False,gateway_error,0.4536,1
txn_005118,cust_002250,1024.74,card,860,9,7,0.7778,4,False,network_error,0.4733,1
txn_005119,cust_002862,1446.09,netbanking,151,19,16,0.8421,1,False,authentication_failed,0.4526,1
txn_005120,cust_000847,547.02,card,1046,28,23,0.8214,4,False,network_error,0.4864,1
txn_005121,cust_000425,3186.17,netbanking,109,24,18,0.75,4,False,network_error,0.465,0
txn_005122,cust_001327,1338.56,netbanking,619,14,11,0.7857,1,False,expired_card,0.3857,1
txn_005123,cust_002036,862.63,upi,558,13,6,0.4615,1,False,network_error,0.6185,1
txn_005124,cust_002336,1623.64,netbanking,1,12,9,0.75,3,False,bank_decline,0.445,0
txn_005125,cust_001689,1187.56,netbanking,1207,11,6,0.5455,4,False,bank_decline,0.3036,0
txn_005126,cust_002581,4929.11,netbanking,530,27,18,0.6667,2,False,bank_decline,0.5,1
txn_005127,cust_000798,615.39,card,1473,10,8,0.8,2,False,authentication_failed,0.36,1
txn_005128,cust_001750,603.83,netbanking,1084,8,5,0.625,2,False,insufficient_balance,0.4275,1
txn_005129,cust_000243,3386.84,wallet,1142,21,13,0.619,3,False,bank_decline,0.4057,0
txn_005130,cust_001460,821.83,netbanking,1055,2,2,1.0,1,False,gateway_error,0.75,0
txn_005131,cust_000119,1964.02,upi,492,27,18,0.6667,2,False,expired_card,0.27,1
txn_005132,cust_000833,1214.1,card,622,15,13,0.8667,3,False,gateway_error,0.55,1
txn_005133,cust_000432,312.86,netbanking,1134,13,13,1.0,2,False,network_error,0.7,0
txn_005134,cust_000064,724.75,upi,1197,23,17,0.7391,4,False,insufficient_balance,0.3017,0
txn_005135,cust_003128,1102.32,wallet,1256,19,16,0.8421,2,False,expired_card,0.3226,0
txn_005136,cust_001008,2199.18,card,211,20,15,0.75,2,False,authentication_failed,0.345,0
txn_005137,cust_001615,815.48,upi,351,23,19,0.8261,3,False,gateway_error,0.5378,1
txn_005138,cust_000353,6283.37,netbanking,700,10,7,0.7,1,False,authentication_failed,0.41,0
txn_005139,cust_000423,4826.96,wallet,618,19,12,0.6316,4,False,insufficient_balance,0.2695,0
txn_005140,cust_001285,5287.7,card,627,25,19,0.76,4,False,gateway_error,0.438,1
txn_005141,cust_001576,184.12,upi,730,13,12,0.9231,2,False,insufficient_balance,0.5169,0
txn_005142,cust_001684,3323.7,wallet,800,15,11,0.7333,4,False,authentication_failed,0.18,0
txn_005143,cust_000105,2800.6,upi,1426,3,3,1.0,4,False,gateway_error,0.51,0
txn_005144,cust_000829,623.76,card,816,21,14,0.6667,1,False,network_error,0.68,1
txn_005145,cust_001132,2187.74,wallet,104,23,15,0.6522,1,False,bank_decline,0.5757,0
txn_005146,cust_001805,663.98,netbanking,597,29,18,0.6207,1,False,bank_decline,0.5662,1
txn_005147,cust_001458,514.73,card,59,0,0,0.0,1,True,insufficient_balance,0.27,0
txn_005148,cust_001800,566.45,netbanking,561,11,10,0.9091,3,False,insufficient_balance,0.4327,0
txn_005149,cust_001654,572.15,card,483,22,17,0.7727,3,False,network_error,0.5518,1
txn_005150,cust_000402,2325.57,upi,928,22,18,0.8182,3,False,authentication_failed,0.2855,0
txn_005151,cust_002247,697.79,netbanking,1443,25,16,0.64,3,False,insufficient_balance,0.352,0
txn_005152,cust_002898,602.75,upi,944,1,1,1.0,1,False,gateway_error,0.75,1
txn_005153,cust_000377,1266.35,upi,153,6,5,0.8333,3,False,expired_card,0.24,1
txn_005154,cust_003060,1138.12,netbanking,788,1,0,0.0,3,False,network_error,0.32,1
txn_005155,cust_000023,2466.68,wallet,466,14,10,0.7143,4,False,expired_card,0.1243,0
txn_005156,cust_001138,1098.2,upi,539,26,20,0.7692,2,False,gateway_error,0.6008,1
txn_005157,cust_000380,309.1,netbanking,268,16,12,0.75,4,False,bank_decline,0.365,1
txn_005158,cust_001940,1465.05,upi,788,10,8,0.8,4,False,gateway_error,0.45,1
txn_005159,cust_002784,842.52,card,1368,21,12,0.5714,3,False,authentication_failed,0.2114,0
txn_005160,cust_000401,851.14,wallet,665,16,12,0.75,4,False,network_error,0.465,0
txn_005161,cust_002390,832.38,upi,620,21,18,0.8571,1,False,network_error,0.7371,1
txn_005162,cust_000706,1158.91,upi,931,27,18,0.6667,3,False,bank_decline,0.42,1
txn_005163,cust_001523,692.47,wallet,1102,20,15,0.75,3,False,gateway_error,0.515,0
txn_005164,cust_000506,2773.34,upi,591,13,9,0.6923,2,False,insufficient_balance,0.4477,1
txn_005165,cust_000791,1356.56,netbanking,621,18,14,0.7778,3,False,gateway_error,0.5233,1
txn_005166,cust_000793,1773.85,wallet,970,9,8,0.8889,2,False,bank_decline,0.5667,0
txn_005167,cust_001629,2909.76,card,128,8,6,0.75,2,False,insufficient_balance,0.465,1
txn_005168,cust_001759,413.25,card,367,21,16,0.7619,4,False,bank_decline,0.3686,0
txn_005169,cust_001234,4125.43,upi,1157,1,1,1.0,2,False,network_error,0.7,0
txn_005170,cust_000884,1100.64,netbanking,958,4,3,0.75,4,False,network_error,0.465,1
txn_005171,cust_001294,618.74,card,854,9,6,0.6667,3,False,insufficient_balance,0.36,1
txn_005172,cust_000935,937.03,card,908,2,2,1.0,3,False,authentication_failed,0.34,0
txn_005173,cust_000608,1152.39,card,158,16,15,0.9375,3,False,expired_card,0.2712,0
txn_005174,cust_000111,3831.52,card,1221,13,7,0.5385,1,False,gateway_error,0.6115,1
txn_005175,cust_000709,929.85,wallet,1112,25,16,0.64,3,False,network_error,0.512,1
txn_005176,cust_002634,398.81,card,407,19,14,0.7368,1,False,bank_decline,0.6011,0
txn_005177,cust_000625,1092.9,wallet,1203,11,9,0.8182,3,False,expired_card,0.2355,0
txn_005178,cust_002699,2351.14,card,1407,15,10,0.6667,4,False,bank_decline,0.34,1
txn_005179,cust_001154,715.18,card,1111,10,7,0.7,4,False,gateway_error,0.42,0
txn_005180,cust_000927,311.2,netbanking,259,2,2,1.0,4,False,bank_decline,0.44,0
txn_005181,cust_002128,1054.35,card,694,5,4,0.8,1,False,bank_decline,0.62,0
txn_005182,cust_002315,2333.0,netbanking,291,14,13,0.9286,3,False,bank_decline,0.4986,1
txn_005183,cust_003062,752.71,netbanking,1169,22,18,0.8182,4,False,authentication_failed,0.2055,0
txn_005184,cust_002662,2343.9,wallet,22,15,12,0.8,4,False,network_error,0.48,0
txn_005185,cust_003153,1884.22,card,1405,7,5,0.7143,1,False,insufficient_balance,0.5343,0
txn_005186,cust_000569,814.01,wallet,1240,22,19,0.8636,3,False,network_error,0.5791,1
txn_005187,cust_000606,505.52,netbanking,1092,26,22,0.8462,3,False,bank_decline,0.4738,1
txn_005188,cust_002802,842.0,netbanking,704,13,12,0.9231,4,False,bank_decline,0.4169,0
txn_005189,cust_002243,693.5,card,1364,2,2,1.0,3,False,insufficient_balance,0.46,1
txn_005190,cust_000289,1556.66,upi,282,16,11,0.6875,4,False,network_error,0.4462,0
txn_005191,cust_000641,483.95,wallet,779,16,11,0.6875,4,False,network_error,0.4462,0
txn_005192,cust_000722,1966.44,card,1024,12,11,0.9167,1,False,bank_decline,0.655,0
txn_005193,cust_001055,608.5,card,1251,26,19,0.7308,2,False,bank_decline,0.5192,1
txn_005194,cust_002227,949.61,netbanking,239,20,14,0.7,1,False,authentication_failed,0.41,0
txn_005195,cust_002375,2196.04,card,1397,9,7,0.7778,1,False,gateway_error,0.6833,1
txn_005196,cust_001853,674.75,wallet,734,25,22,0.88,4,False,bank_decline,0.404,1
txn_005197,cust_000234,443.51,upi,1124,7,5,0.7143,3,False,expired_card,0.2043,0
txn_005198,cust_001451,1024.19,upi,1354,19,16,0.8421,3,False,bank_decline,0.4726,0
txn_005199,cust_000394,2492.86,card,934,18,9,0.5,3,False,network_error,0.47,0
txn_005200,cust_000399,887.62,netbanking,896,11,9,0.8182,1,False,network_error,0.7255,1
txn_005201,cust_000704,691.28,wallet,543,15,11,0.7333,1,False,gateway_error,0.67,0
txn_005202,cust_001238,965.44,wallet,204,10,8,0.8,1,False,gateway_error,0.69,1
txn_005203,cust_002070,643.06,card,371,18,14,0.7778,4,False,gateway_error,0.4433,0
txn_005204,cust_000915,1141.13,card,991,10,8,0.8,2,False,authentication_failed,0.36,1
txn_005205,cust_001773,4685.04,upi,1167,6,6,1.0,2,False,bank_decline,0.6,1
txn_005206,cust_001139,865.89,wallet,1093,22,13,0.5909,1,False,network_error,0.6573,0
txn_005207,cust_003271,5221.47,netbanking,169,9,5,0.5556,4,False,expired_card,0.0767,0
txn_005208,cust_000430,380.96,wallet,743,7,4,0.5714,1,False,gateway_error,0.6214,1
txn_005209,cust_000517,2196.7,netbanking,1207,10,9,0.9,4,False,authentication_failed,0.23,1
txn_005210,cust_001912,896.29,card,807,29,17,0.5862,4,False,expired_card,0.0859,0
txn_005211,cust_002733,4024.54,upi,1060,15,10,0.6667,4,False,bank_decline,0.34,0
txn_005212,cust_001930,640.38,card,545,9,7,0.7778,3,False,bank_decline,0.4533,1
txn_005213,cust_000771,2445.35,card,429,1,0,0.0,3,False,bank_decline,0.22,0
txn_005214,cust_002927,601.6,netbanking,59,29,26,0.8966,2,False,network_error,0.669,1
txn_005215,cust_001020,1056.16,netbanking,618,9,8,0.8889,1,False,insufficient_balance,0.5867,1
txn_005216,cust_003261,242.16,card,483,9,6,0.6667,3,False,bank_decline,0.42,0
txn_005217,cust_002611,2494.28,card,1351,24,18,0.75,3,False,expired_card,0.215,0
txn_005218,cust_001521,870.45,wallet,617,15,11,0.7333,1,False,authentication_failed,0.42,0
