profile,transaction_id,preferred_action,final_action,policy_override
Current,txn_009215,reminder,reminder,False
Current,txn_006061,retry,retry,False
Current,txn_009476,retry,retry,False
Current,txn_006410,payment_link,payment_link,False
Current,txn_003318,payment_link,retry,True
Current,txn_007465,retry,retry,False
Current,txn_003062,payment_link,payment_link,False
Current,txn_001356,retry,payment_link,True
Current,txn_004515,retry,payment_link,True
Current,txn_005506,retry,retry,False
Current,txn_005251,retry,retry,False
Current,txn_004512,retry,payment_link,True
Current,txn_001731,reminder,reminder,False
Current,txn_001759,retry,payment_link,True
Current,txn_006651,payment_link,payment_link,False
Current,txn_006647,retry,payment_link,True
Current,txn_009861,reminder,reminder,False
Current,txn_004140,payment_link,payment_link,False
Current,txn_009394,reminder,reminder,False
Current,txn_005124,retry,payment_link,True
Current,txn_000001,retry,payment_link,True
Current,txn_001865,retry,payment_link,True
Current,txn_000544,retry,payment_link,True
Current,txn_000350,retry,retry,False
Current,txn_006907,retry,retry,False
Current,txn_009766,payment_link,payment_link,False
Current,txn_002524,payment_link,payment_link,False
Current,txn_003465,payment_link,payment_link,False
Current,txn_000458,retry,retry,False
Current,txn_003024,retry,reminder,True
Current,txn_007262,retry,payment_link,True
Current,txn_009516,retry,payment_link,True
Current,txn_007873,payment_link,payment_link,False
Current,txn_006626,retry,reminder,True
Current,txn_002535,retry,retry,False
Current,txn_000132,reminder,reminder,False
Current,txn_003705,reminder,reminder,False
Current,txn_001373,retry,payment_link,True
Current,txn_006201,payment_link,payment_link,False
Current,txn_004857,retry,reminder,True
Current,txn_004713,retry,payment_link,True
Current,txn_005545,retry,payment_link,True
Current,txn_001414,retry,retry,False
Current,txn_004114,reminder,reminder,False
Current,txn_000656,retry,payment_link,True
Current,txn_008138,retry,retry,False
Current,txn_004099,retry,retry,False
Current,txn_000593,reminder,reminder,False
Current,txn_008709,retry,retry,False
Current,txn_003124,retry,retry,False
Current,txn_003048,retry,payment_link,True
Current,txn_003888,retry,payment_link,True
Current,txn_005736,payment_link,payment_link,False
Current,txn_002185,retry,payment_link,True
Current,txn_002146,reminder,reminder,False
Current,txn_007048,payment_link,payment_link,False
Current,txn_003106,retry,reminder,True
Current,txn_009234,retry,payment_link,True
Current,txn_009097,retry,payment_link,True
Current,txn_002770,retry,payment_link,True
Current,txn_005222,payment_link,reminder,True
Current,txn_005834,retry,payment_link,True
Current,txn_001733,retry,payment_link,True
Current,txn_000266,retry,retry,False
Current,txn_005145,retry,retry,False
Current,txn_008268,retry,retry,False
Current,txn_003938,retry,retry,False
Current,txn_000762,retry,retry,False
Current,txn_007221,retry,reminder,True
Current,txn_008440,retry,retry,False
Current,txn_003258,payment_link,payment_link,False
Current,txn_004339,retry,retry,False
Current,txn_004363,retry,payment_link,True
Current,txn_000317,retry,retry,False
Current,txn_008070,retry,retry,False
Current,txn_001852,reminder,reminder,False
Current,txn_002485,retry,retry,False
Current,txn_009874,payment_link,payment_link,False
Current,txn_009575,retry,retry,False
Current,txn_001079,retry,payment_link,True
Current,txn_008359,payment_link,payment_link,False
Current,txn_007334,retry,payment_link,True
Current,txn_001072,retry,retry,False
Current,txn_000104,retry,retry,False
Current,txn_005749,retry,retry,False
Current,txn_001419,retry,retry,False
Current,txn_001659,retry,reminder,True
Current,txn_005285,retry,retry,False
Current,txn_001150,retry,retry,False
Current,txn_007151,reminder,reminder,False
Current,txn_001569,retry,reminder,True
Current,txn_001088,reminder,reminder,False
Current,txn_006086,retry,reminder,True
Current,txn_008675,reminder,reminder,False
Current,txn_008342,retry,retry,False
Current,txn_007812,retry,payment_link,True
Current,txn_006085,retry,payment_link,True
Current,txn_008774,retry,retry,False
Current,txn_008758,retry,payment_link,True
Current,txn_001693,reminder,reminder,False
Current,txn_004735,payment_link,payment_link,False
Current,txn_003388,retry,retry,False
Current,txn_003647,retry,payment_link,True
Current,txn_001684,payment_link,payment_link,False
Current,txn_000009,retry,payment_link,True
Current,txn_006063,reminder,reminder,False
Current,txn_006517,retry,payment_link,True
Current,txn_004124,retry,reminder,True
Current,txn_008730,reminder,reminder,False
Current,txn_006046,retry,payment_link,True
Current,txn_000568,retry,retry,False
Current,txn_009162,payment_link,payment_link,False
Current,txn_001804,reminder,reminder,False
Current,txn_008502,retry,payment_link,True
Current,txn_004901,payment_link,payment_link,False
Current,txn_001600,retry,payment_link,True
Current,txn_007932,retry,retry,False
Current,txn_009548,payment_link,payment_link,False
Current,txn_002824,reminder,reminder,False
Current,txn_005468,payment_link,reminder,True
Current,txn_003530,retry,retry,False
Current,txn_008684,reminder,reminder,False
Current,txn_001156,payment_link,payment_link,False
Current,txn_006548,retry,reminder,True
Current,txn_009089,retry,payment_link,True
Current,txn_007621,retry,payment_link,True
Current,txn_008297,retry,retry,False
Current,txn_004541,payment_link,payment_link,False
Current,txn_009135,reminder,reminder,False
Current,txn_006483,reminder,reminder,False
Current,txn_005827,reminder,reminder,False
Current,txn_001191,payment_link,payment_link,False
Current,txn_007445,retry,retry,False
Current,txn_008521,retry,payment_link,True
Current,txn_000961,retry,payment_link,True
Current,txn_007455,retry,payment_link,True
Current,txn_000037,retry,retry,False
Current,txn_007517,retry,retry,False
Current,txn_007645,retry,retry,False
Current,txn_004439,reminder,reminder,False
Current,txn_006162,retry,payment_link,True
Current,txn_007745,reminder,reminder,False
Current,txn_009588,retry,retry,False
Current,txn_008120,retry,retry,False
Current,txn_006968,retry,payment_link,True
Current,txn_005719,retry,payment_link,True
Current,txn_000578,retry,reminder,True
Current,txn_009834,payment_link,payment_link,False
Current,txn_004103,retry,payment_link,True
Current,txn_007647,retry,retry,False
Current,txn_004152,retry,reminder,True
Current,txn_003131,retry,payment_link,True
Current,txn_004891,reminder,reminder,False
Current,txn_009976,retry,payment_link,True
Current,txn_007472,retry,retry,False
Current,txn_001834,payment_link,payment_link,False
Current,txn_009149,retry,payment_link,True
Current,txn_004892,retry,retry,False
Current,txn_002288,payment_link,reminder,True
Current,txn_001331,payment_link,reminder,True
Current,txn_002772,retry,payment_link,True
Current,txn_003687,retry,payment_link,True
Current,txn_008284,payment_link,payment_link,False
Current,txn_005929,retry,payment_link,True
Current,txn_000638,reminder,reminder,False
Current,txn_000048,retry,retry,False
Current,txn_002603,reminder,reminder,False
Current,txn_001966,retry,payment_link,True
Current,txn_002169,retry,reminder,True
Current,txn_005050,retry,retry,False
Current,txn_003335,retry,retry,False
Current,txn_003020,reminder,reminder,False
Current,txn_008765,retry,retry,False
Current,txn_009177,retry,payment_link,True
Current,txn_001361,retry,retry,False
Current,txn_005799,retry,retry,False
Current,txn_009401,retry,payment_link,True
Current,txn_003252,reminder,reminder,False
Current,txn_006301,retry,payment_link,True
Current,txn_002252,payment_link,payment_link,False
Current,txn_006028,reminder,reminder,False
Current,txn_001176,payment_link,payment_link,False
Current,txn_008800,retry,retry,False
Current,txn_003280,payment_link,reminder,True
Current,txn_002974,reminder,reminder,False
Current,txn_003397,retry,retry,False
Current,txn_006940,payment_link,payment_link,False
Current,txn_000966,retry,payment_link,True
Current,txn_008575,retry,payment_link,True
Current,txn_000743,retry,payment_link,True
Current,txn_007515,reminder,reminder,False
Current,txn_003315,retry,payment_link,True
Current,txn_004899,payment_link,payment_link,False
Current,txn_009341,reminder,reminder,False
Current,txn_004673,payment_link,reminder,True
Current,txn_008619,reminder,reminder,False
Current,txn_001218,retry,reminder,True
Current,txn_004398,retry,payment_link,True
Current,txn_006081,payment_link,reminder,True
Current,txn_002615,retry,retry,False
Current,txn_002621,retry,payment_link,True
Current,txn_008715,retry,reminder,True
Current,txn_007283,retry,retry,False
Current,txn_003380,retry,retry,False
Current,txn_007302,retry,retry,False
Current,txn_009858,retry,payment_link,True
Current,txn_005606,payment_link,payment_link,False
Current,txn_009814,retry,payment_link,True
Current,txn_005787,reminder,reminder,False
Current,txn_008519,retry,retry,False
Current,txn_006851,retry,payment_link,True
Current,txn_001517,retry,retry,False
Current,txn_005099,payment_link,payment_link,False
Current,txn_007637,retry,payment_link,True
Current,txn_009086,reminder,reminder,False
Current,txn_008024,retry,retry,False
Current,txn_002393,retry,retry,False
Current,txn_000587,retry,payment_link,True
Current,txn_003520,retry,payment_link,True
Current,txn_007654,retry,retry,False
Current,txn_008947,payment_link,reminder,True
Current,txn_000851,retry,retry,False
Current,txn_000336,retry,payment_link,True
Current,txn_006635,retry,retry,False
Current,txn_008973,payment_link,payment_link,False
Current,txn_007494,reminder,reminder,False
Current,txn_002869,retry,payment_link,True
Current,txn_004873,retry,reminder,True
Current,txn_003551,retry,retry,False
Current,txn_003843,retry,reminder,True
Current,txn_007263,payment_link,reminder,True
Current,txn_005825,retry,retry,False
Current,txn_000024,retry,retry,False
Current,txn_001454,reminder,reminder,False
Current,txn_001685,reminder,reminder,False
Current,txn_002311,retry,payment_link,True
Current,txn_009064,retry,retry,False
Current,txn_009407,payment_link,reminder,True
Current,txn_000382,retry,retry,False
Current,txn_005815,retry,payment_link,True
Current,txn_005551,payment_link,reminder,True
Current,txn_009309,payment_link,payment_link,False
Current,txn_001619,retry,retry,False
Current,txn_000790,retry,payment_link,True
Current,txn_005984,retry,payment_link,True
Current,txn_008673,retry,retry,False
Current,txn_004476,retry,retry,False
Current,txn_005607,retry,retry,False
Current,txn_009313,payment_link,payment_link,False
Current,txn_005649,retry,payment_link,True
Current,txn_006217,reminder,reminder,False
Current,txn_002287,retry,payment_link,True
Current,txn_009994,payment_link,payment_link,False
Current,txn_007579,reminder,reminder,False
Current,txn_001184,retry,reminder,True
Current,txn_006002,retry,retry,False
Current,txn_005091,payment_link,payment_link,False
Current,txn_002517,retry,payment_link,True
Current,txn_004123,retry,payment_link,True
Current,txn_005522,retry,retry,False
Current,txn_005628,reminder,reminder,False
Current,txn_008361,reminder,reminder,False
Current,txn_005873,reminder,reminder,False
Current,txn_008613,retry,payment_link,True
Current,txn_007728,reminder,reminder,False
Current,txn_005969,retry,retry,False
Current,txn_001181,retry,payment_link,True
Current,txn_008763,retry,payment_link,True
Current,txn_008236,payment_link,payment_link,False
Current,txn_002819,retry,payment_link,True
Current,txn_009965,payment_link,payment_link,False
Current,txn_008704,payment_link,payment_link,False
Current,txn_006609,payment_link,payment_link,False
Current,txn_002821,retry,retry,False
Current,txn_007536,retry,retry,False
Current,txn_002261,reminder,reminder,False
Current,txn_002240,reminder,reminder,False
Current,txn_006022,payment_link,payment_link,False
Current,txn_000783,payment_link,payment_link,False
Current,txn_000933,retry,payment_link,True
Current,txn_006203,retry,retry,False
Current,txn_002413,payment_link,payment_link,False
Current,txn_006998,retry,payment_link,True
Current,txn_009116,payment_link,payment_link,False
Current,txn_001157,retry,payment_link,True
Current,txn_008108,retry,retry,False
Current,txn_005806,payment_link,payment_link,False
Current,txn_004880,reminder,reminder,False
Current,txn_003310,payment_link,payment_link,False
Current,txn_008962,retry,retry,False
Current,txn_001703,retry,payment_link,True
Current,txn_002493,retry,reminder,True
Current,txn_003707,payment_link,payment_link,False
Current,txn_008277,payment_link,payment_link,False
Current,txn_000287,retry,payment_link,True
Current,txn_001609,payment_link,payment_link,False
Current,txn_006632,retry,payment_link,True
Current,txn_008279,retry,reminder,True
Current,txn_007316,retry,retry,False
Current,txn_002253,retry,payment_link,True
Current,txn_007416,payment_link,payment_link,False
Current,txn_008366,payment_link,payment_link,False
Current,txn_001892,retry,reminder,True
Current,txn_005063,payment_link,reminder,True
Current,txn_006121,payment_link,payment_link,False
Current,txn_000564,retry,reminder,True
Current,txn_000292,payment_link,payment_link,False
Current,txn_004717,reminder,reminder,False
Current,txn_007709,payment_link,payment_link,False
Current,txn_006350,payment_link,payment_link,False
Current,txn_000170,payment_link,payment_link,False
Current,txn_000268,retry,retry,False
Current,txn_004639,retry,retry,False
Current,txn_007078,retry,payment_link,True
Current,txn_003356,reminder,reminder,False
Current,txn_008280,retry,retry,False
Current,txn_000316,retry,reminder,True
Current,txn_006729,retry,payment_link,True
Current,txn_009496,payment_link,payment_link,False
Current,txn_004068,reminder,reminder,False
Current,txn_000246,payment_link,payment_link,False
Current,txn_000253,retry,retry,False
Current,txn_001112,payment_link,payment_link,False
Current,txn_004802,retry,payment_link,True
Current,txn_001714,retry,reminder,True
Current,txn_000051,reminder,reminder,False
Current,txn_001836,reminder,reminder,False
Current,txn_007897,reminder,reminder,False
Current,txn_003384,reminder,reminder,False
