transaction_id,amount,failure_reason,ml_action,ml_probability,preferred_action,recoveryos_action,policy_changed,ml_recovery_probability,recoveryos_recovery_probability,ml_recovered,recoveryos_recovered,impact,policy_reasons
txn_007693,486.21,insufficient_balance,payment_link,0.6388714552811282,payment_link,reminder,True,0.56296,0.64296,1,1,same_outcome,
txn_002998,629.05,insufficient_balance,payment_link,0.2280014121646408,payment_link,reminder,True,0.11000000000000003,0.19,0,0,same_outcome,
txn_006441,703.37,authentication_failed,payment_link,0.5638234648452116,payment_link,payment_link,False,0.49,0.49,0,0,no_change,
txn_004563,215.32,network_error,retry,0.599129876539759,retry,payment_link,True,0.61,0.31000000000000005,1,1,same_outcome,
txn_008615,425.29,network_error,retry,0.6158587569925633,retry,payment_link,True,0.59,0.29000000000000004,0,0,same_outcome,
txn_001480,420.66,network_error,retry,0.64563712990087,retry,payment_link,True,0.6299999999999999,0.32999999999999996,0,0,same_outcome,
txn_001019,2955.25,gateway_error,retry,0.6185720247127325,retry,reminder,True,0.6233399999999999,0.34334,1,1,same_outcome,
txn_003095,376.38,bank_decline,retry,0.5735310019384228,retry,retry,False,0.58096,0.58096,1,1,no_change,
txn_006183,843.15,bank_decline,retry,0.5180061873985279,retry,payment_link,True,0.39,0.29000000000000004,1,1,same_outcome,
txn_004961,474.38,gateway_error,retry,0.5454784917734808,retry,payment_link,True,0.52666,0.27666,0,0,same_outcome,
txn_008493,2102.9,authentication_failed,reminder,0.4678293235558803,reminder,reminder,False,0.37666,0.37666,1,1,no_change,
txn_001104,1514.47,authentication_failed,payment_link,0.6652026527925633,payment_link,payment_link,False,0.62174,0.62174,0,0,no_change,
txn_006082,221.7,insufficient_balance,reminder,0.4789048587202788,reminder,reminder,False,0.42334000000000005,0.42334000000000005,0,0,no_change,
txn_009526,2655.24,network_error,retry,0.5670835396280254,retry,payment_link,True,0.5433399999999999,0.24333999999999995,0,0,same_outcome,
txn_005191,483.95,network_error,retry,0.5447098672866058,retry,payment_link,True,0.5475,0.2475,1,0,policy_hurt,
txn_004182,270.63,gateway_error,retry,0.7714072203983421,retry,retry,False,0.8,0.8,0,0,no_change,
txn_004468,1058.55,authentication_failed,payment_link,0.5752887892231131,payment_link,payment_link,False,0.5,0.5,1,1,no_change,
txn_001627,904.31,insufficient_balance,reminder,0.40074760630836626,reminder,reminder,False,0.39,0.39,0,0,no_change,
txn_006718,679.72,insufficient_balance,payment_link,0.423187419328726,payment_link,reminder,True,0.30118,0.3811800000000001,0,1,policy_helped,
txn_003799,851.84,bank_decline,retry,0.6096788784936137,retry,retry,False,0.5800000000000001,0.5800000000000001,0,0,no_change,
txn_003054,856.13,bank_decline,retry,0.4539480471637351,retry,payment_link,True,0.3844399999999999,0.2844399999999999,0,0,same_outcome,
txn_002868,543.17,authentication_failed,payment_link,0.7031401546604097,payment_link,payment_link,False,0.66296,0.66296,0,0,no_change,
txn_001433,635.06,bank_decline,retry,0.646428039683673,retry,retry,False,0.64666,0.64666,1,1,no_change,
txn_007984,423.07,network_error,retry,0.6034095423963177,retry,payment_link,True,0.5499999999999999,0.24999999999999994,0,0,same_outcome,
txn_009347,2043.62,network_error,retry,0.5445482940523974,retry,payment_link,True,0.51476,0.21476,1,0,policy_hurt,
txn_009420,698.94,bank_decline,retry,0.6023122568063826,retry,retry,False,0.54546,0.54546,1,1,no_change,
txn_004077,677.76,insufficient_balance,payment_link,0.36594605684966564,reminder,reminder,True,0.31294,0.39294000000000007,0,0,same_outcome,
txn_000218,303.62,network_error,retry,0.6572113103493777,retry,retry,False,0.70334,0.70334,1,1,no_change,
txn_003556,1047.65,insufficient_balance,reminder,0.52433126627351,reminder,reminder,False,0.4579399999999999,0.4579399999999999,1,1,no_change,
txn_007937,358.12,authentication_failed,reminder,0.6719416564488474,reminder,reminder,False,0.54142,0.54142,0,0,no_change,
txn_008422,747.09,insufficient_balance,reminder,0.5965664933735998,reminder,reminder,False,0.5285799999999999,0.5285799999999999,1,1,no_change,
txn_001035,1070.26,authentication_failed,payment_link,0.5420775230703522,payment_link,payment_link,False,0.47334,0.47334,1,1,no_change,
txn_003774,1301.11,bank_decline,retry,0.6661869646725364,retry,retry,False,0.62166,0.62166,1,1,no_change,
txn_004133,1643.18,bank_decline,retry,0.6043910651541863,retry,retry,False,0.54286,0.54286,1,1,no_change,
txn_002336,2361.08,gateway_error,retry,0.7782640517113829,retry,retry,False,0.7538400000000001,0.7538400000000001,0,0,no_change,
txn_006493,461.05,insufficient_balance,reminder,0.4409903701172155,reminder,reminder,False,0.37846,0.37846,0,0,no_change,
txn_001483,614.56,expired_card,payment_link,0.7024298030347068,payment_link,payment_link,False,0.8,0.8,1,1,no_change,
txn_000907,1663.33,bank_decline,retry,0.5004129351976538,retry,payment_link,True,0.39237999999999995,0.29238,0,0,same_outcome,
txn_006089,372.15,expired_card,payment_link,0.5565514933235133,payment_link,payment_link,False,0.53858,0.53858,1,1,no_change,
txn_006467,1315.77,insufficient_balance,reminder,0.5965814651050027,reminder,reminder,False,0.5199999999999999,0.5199999999999999,0,0,no_change,
txn_005677,702.31,bank_decline,retry,0.5264705805786731,retry,payment_link,True,0.44728,0.3472799999999999,0,0,same_outcome,
txn_002771,1713.48,gateway_error,retry,0.6122206598502855,retry,payment_link,True,0.64,0.39,0,0,same_outcome,
txn_001806,2751.12,network_error,retry,0.6383250887620227,retry,payment_link,True,0.6633399999999999,0.36334,1,0,policy_hurt,
txn_007375,2091.47,gateway_error,retry,0.6173937725484396,retry,retry,False,0.6533399999999999,0.6533399999999999,1,1,no_change,
txn_002115,189.76,gateway_error,retry,0.7393112033663871,retry,retry,False,0.74546,0.74546,1,1,no_change,
txn_004535,978.69,gateway_error,retry,0.47812835881461124,retry,payment_link,True,0.45999999999999996,0.21000000000000002,0,0,same_outcome,
txn_002532,1161.71,network_error,retry,0.5463648305776788,retry,payment_link,True,0.54794,0.24794,1,0,policy_hurt,
txn_008526,1028.54,authentication_failed,reminder,0.6625025824960412,reminder,reminder,False,0.60714,0.60714,0,0,no_change,
txn_003471,1471.27,insufficient_balance,reminder,0.5056371647946091,reminder,reminder,False,0.46165999999999996,0.46165999999999996,0,0,no_change,
txn_001403,706.96,network_error,retry,0.6831595846823637,retry,retry,False,0.71546,0.71546,1,1,no_change,
txn_000853,1750.99,network_error,retry,0.7093938559685391,retry,retry,False,0.70334,0.70334,1,1,no_change,
txn_003083,462.76,authentication_failed,reminder,0.5631488829678363,reminder,reminder,False,0.49,0.49,1,1,no_change,
txn_008025,997.3,gateway_error,retry,0.8011325845626555,retry,retry,False,0.77142,0.77142,1,1,no_change,
txn_007566,976.95,bank_decline,retry,0.6796562903654656,retry,retry,False,0.6618200000000001,0.6618200000000001,1,1,no_change,
txn_005530,3642.96,gateway_error,retry,0.5958371622649499,retry,payment_link,True,0.6,0.35,0,0,same_outcome,
txn_007855,4297.54,bank_decline,retry,0.6080783883663521,retry,retry,False,0.64,0.64,1,1,no_change,
txn_004933,634.65,expired_card,payment_link,0.7022752087044494,payment_link,payment_link,False,0.82,0.82,1,1,no_change,
txn_005160,851.14,network_error,retry,0.6023505194021539,retry,payment_link,True,0.56,0.26,0,0,same_outcome,
txn_009716,1460.14,expired_card,payment_link,0.34351205194535567,payment_link,payment_link,False,0.5999999999999999,0.5999999999999999,0,0,no_change,
txn_003847,229.86,gateway_error,retry,0.7197001668379267,retry,retry,False,0.7272799999999999,0.7272799999999999,1,1,no_change,
txn_006484,959.72,network_error,retry,0.7526896593039791,retry,retry,False,0.74692,0.74692,0,0,no_change,
txn_000748,967.92,expired_card,payment_link,0.6177607379397232,payment_link,payment_link,False,0.73522,0.73522,0,0,no_change,
txn_003035,2882.6,gateway_error,retry,0.7169856240667735,retry,retry,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_000348,761.34,authentication_failed,payment_link,0.5316415149585181,payment_link,payment_link,False,0.51392,0.51392,0,0,no_change,
txn_003352,611.91,gateway_error,retry,0.5595232919713268,retry,retry,False,0.645,0.645,1,1,no_change,
txn_002865,1934.99,gateway_error,retry,0.5469019366949399,retry,payment_link,True,0.52364,0.27364,0,0,same_outcome,
txn_002168,738.86,gateway_error,retry,0.7260525875858119,retry,retry,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_006955,1081.21,authentication_failed,payment_link,0.628731565625835,payment_link,payment_link,False,0.5892400000000001,0.5892400000000001,0,0,no_change,
txn_006210,745.98,expired_card,payment_link,0.7286221632218802,payment_link,payment_link,False,0.8065199999999999,0.8065199999999999,1,1,no_change,
txn_002778,704.95,authentication_failed,payment_link,0.5690714328627148,payment_link,payment_link,False,0.53764,0.53764,1,1,no_change,
txn_001442,951.03,expired_card,payment_link,0.6238307788722648,payment_link,payment_link,False,0.6378199999999999,0.6378199999999999,1,1,no_change,
txn_005658,4286.33,authentication_failed,payment_link,0.6382930230064722,payment_link,payment_link,False,0.62,0.62,0,0,no_change,
txn_009658,1128.11,insufficient_balance,reminder,0.4260703769353895,reminder,reminder,False,0.37846,0.37846,0,0,no_change,
txn_003028,2186.57,authentication_failed,payment_link,0.5884202081613301,payment_link,payment_link,False,0.5200000000000001,0.5200000000000001,1,1,no_change,
txn_006118,4893.93,network_error,retry,0.6615221360371216,retry,retry,False,0.7833399999999999,0.7833399999999999,1,1,no_change,
txn_002484,2108.94,network_error,retry,0.6059200785257018,retry,payment_link,True,0.62076,0.32076000000000005,0,0,same_outcome,
txn_002883,1236.68,network_error,retry,0.7589918757219515,retry,retry,False,0.7279,0.7279,1,1,no_change,
txn_005562,2311.9,bank_decline,retry,0.6859152256918867,retry,retry,False,0.64666,0.64666,1,1,no_change,
txn_000764,230.94,gateway_error,retry,0.5862141813635979,retry,reminder,True,0.52552,0.24552000000000002,1,1,same_outcome,
txn_006482,2153.62,bank_decline,retry,0.48117786024587444,retry,payment_link,True,0.4,0.30000000000000004,0,0,same_outcome,
txn_001617,571.58,expired_card,payment_link,0.5539893938136764,payment_link,payment_link,False,0.61,0.61,1,1,no_change,
txn_001223,679.36,authentication_failed,payment_link,0.7301903749001576,payment_link,payment_link,False,0.6652199999999999,0.6652199999999999,0,0,no_change,
txn_008665,767.39,bank_decline,retry,0.518321577468503,retry,payment_link,True,0.5026,0.40259999999999996,1,1,same_outcome,
txn_006222,1692.84,insufficient_balance,reminder,0.4323076597852031,reminder,reminder,False,0.41392000000000007,0.41392000000000007,0,0,no_change,
txn_001577,1397.29,expired_card,payment_link,0.6142064122291244,payment_link,payment_link,False,0.63166,0.63166,1,1,no_change,
txn_009392,899.24,network_error,retry,0.6259061335486792,retry,payment_link,True,0.54636,0.24635999999999997,1,1,same_outcome,
txn_006351,1052.71,bank_decline,retry,0.6173883395156089,retry,retry,False,0.5739200000000001,0.5739200000000001,0,0,no_change,
txn_003783,554.76,gateway_error,retry,0.5495686304704512,retry,payment_link,True,0.5599999999999999,0.30999999999999994,1,0,policy_hurt,
txn_004375,1124.34,bank_decline,retry,0.6592811862824834,retry,retry,False,0.6,0.6,1,1,no_change,
txn_000709,4481.16,insufficient_balance,payment_link,0.6019400674347501,payment_link,reminder,True,0.56666,0.64666,0,0,same_outcome,
txn_000510,3669.82,network_error,retry,0.5555102591330566,retry,payment_link,True,0.51,0.21000000000000002,0,0,same_outcome,
txn_002955,410.81,bank_decline,retry,0.4755145966598385,retry,payment_link,True,0.41778000000000004,0.31777999999999995,0,0,same_outcome,
txn_007538,2113.57,network_error,retry,0.7809767407708521,retry,retry,False,0.745,0.745,1,1,no_change,
txn_006339,2411.15,bank_decline,retry,0.6287912235621959,retry,retry,False,0.61334,0.61334,1,1,no_change,
txn_008923,6428.84,authentication_failed,payment_link,0.4431107164770442,payment_link,payment_link,False,0.4066599999999999,0.4066599999999999,0,0,no_change,
txn_007064,763.0,insufficient_balance,reminder,0.6295845315144494,reminder,reminder,False,0.62666,0.62666,1,1,no_change,
txn_007163,2624.93,network_error,retry,0.5765886731198752,retry,payment_link,True,0.57666,0.27666,1,1,same_outcome,
txn_007372,910.68,expired_card,payment_link,0.680650859475242,payment_link,payment_link,False,0.79482,0.79482,0,0,no_change,
txn_006829,3600.33,insufficient_balance,reminder,0.559576246611817,reminder,reminder,False,0.5375,0.5375,1,1,no_change,
txn_003616,566.59,insufficient_balance,reminder,0.4379800014704995,reminder,reminder,False,0.38666,0.38666,0,0,no_change,
txn_004657,4516.47,gateway_error,retry,0.6600669320574504,retry,retry,False,0.7259199999999999,0.7259199999999999,0,0,no_change,
txn_006976,2223.24,expired_card,payment_link,0.6115211551259508,payment_link,payment_link,False,0.66142,0.66142,1,1,no_change,
txn_004351,427.31,authentication_failed,payment_link,0.6132028444205734,payment_link,payment_link,False,0.58842,0.58842,1,1,no_change,
txn_000712,889.0,network_error,retry,0.6587735661305809,retry,payment_link,True,0.64,0.33999999999999997,1,0,policy_hurt,
txn_006479,442.96,gateway_error,retry,0.7226711766534459,retry,retry,False,0.7066600000000001,0.7066600000000001,1,1,no_change,
txn_009130,6261.79,authentication_failed,reminder,0.6162191668134436,reminder,reminder,False,0.43999999999999995,0.43999999999999995,1,1,no_change,
txn_008205,878.82,gateway_error,retry,0.6819686150901149,retry,retry,False,0.672,0.672,0,0,no_change,
txn_009204,688.91,insufficient_balance,reminder,0.625245813592352,reminder,reminder,False,0.5800000000000001,0.5800000000000001,0,0,no_change,
txn_000713,2094.97,authentication_failed,reminder,0.42165917384076695,reminder,reminder,False,0.38038000000000005,0.38038000000000005,1,1,no_change,
txn_009113,1385.44,insufficient_balance,reminder,0.5769359503038062,reminder,reminder,False,0.5199999999999999,0.5199999999999999,1,1,no_change,
txn_001246,362.79,gateway_error,retry,0.5810185601592125,retry,reminder,True,0.61648,0.33648,0,0,same_outcome,
txn_009786,812.24,insufficient_balance,payment_link,0.4654627578537534,reminder,reminder,True,0.3733399999999999,0.45333999999999997,1,1,same_outcome,
txn_006849,864.05,gateway_error,retry,0.691526016832586,retry,retry,False,0.7749999999999999,0.7749999999999999,1,1,no_change,
txn_005134,724.75,insufficient_balance,reminder,0.43121810470386446,reminder,reminder,False,0.38782000000000005,0.38782000000000005,0,0,no_change,
txn_000716,1089.88,gateway_error,retry,0.6855052849369926,retry,retry,False,0.70572,0.70572,1,1,no_change,
txn_003464,5038.4,bank_decline,retry,0.6532234209613302,retry,retry,False,0.6799999999999999,0.6799999999999999,1,1,no_change,
txn_004395,657.43,expired_card,payment_link,0.6644199192009118,payment_link,payment_link,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_004569,3269.0,gateway_error,retry,0.716318222047087,retry,retry,False,0.768,0.768,1,1,no_change,
txn_008804,745.74,bank_decline,retry,0.46060341883379674,retry,payment_link,True,0.3400000000000001,0.24000000000000005,0,0,same_outcome,
txn_008490,659.05,bank_decline,retry,0.662470937348319,retry,retry,False,0.65142,0.65142,1,1,no_change,
txn_007702,2506.67,insufficient_balance,reminder,0.6737681069129712,reminder,reminder,False,0.6,0.6,1,1,no_change,
txn_000213,1544.16,gateway_error,retry,0.44138035311077306,retry,payment_link,True,0.50666,0.25666,0,0,same_outcome,
txn_009768,247.87,bank_decline,retry,0.5276761564194062,retry,reminder,True,0.47556,0.34556,1,1,same_outcome,
txn_006839,1327.76,bank_decline,retry,0.5563942101299758,retry,payment_link,True,0.45914,0.3591399999999999,1,1,same_outcome,
txn_001011,5071.85,gateway_error,retry,0.727622905955082,retry,retry,False,0.69142,0.69142,1,1,no_change,
txn_000324,1470.21,authentication_failed,payment_link,0.666096984867637,payment_link,payment_link,False,0.625,0.625,1,1,no_change,
txn_005397,5338.52,bank_decline,retry,0.4772503889824377,retry,reminder,True,0.46118000000000003,0.33118000000000003,1,1,same_outcome,
txn_005991,722.77,expired_card,payment_link,0.5123530513545975,payment_link,payment_link,False,0.6499999999999999,0.6499999999999999,0,0,no_change,
txn_003173,739.45,expired_card,payment_link,0.7328149217820715,payment_link,payment_link,False,0.802,0.802,1,1,no_change,
txn_000335,1072.33,insufficient_balance,reminder,0.5982730789136917,reminder,reminder,False,0.5478200000000001,0.5478200000000001,0,0,no_change,
txn_008306,782.45,insufficient_balance,reminder,0.2735283210622221,reminder,reminder,False,0.26999999999999996,0.26999999999999996,0,0,no_change,
txn_002211,1348.71,bank_decline,retry,0.5564089285032949,retry,payment_link,True,0.5199999999999999,0.41999999999999993,1,1,same_outcome,
txn_004272,1763.8,gateway_error,retry,0.6236435265208129,retry,retry,False,0.65914,0.65914,1,1,no_change,
